energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre,popularity_group,release_year,duration_min
0.887,122.509,0.532,pop,-3.757,0.294,0.794,Bon Jovi,4.0,0.0335,83,Slippery When Wet,Throwback Party,Livin' On A Prayer,1986-08-16,0.000206,1.0,0.0,249293.0,0.0778,throwback,High,1986.0,4.154883333333333
0.783,124.08,0.532,pop,-5.697,0.161,0.643,Avicii,4.0,0.0523,83,True,Throwback Party,Wake Me Up,2013-01-01,0.0012,1.0,2.0,247427.0,0.0038,throwback,High,2013.0,4.123783333333333
0.838,143.04,0.774,pop,-3.914,0.242,0.924,Britney Spears,4.0,0.114,83,In The Zone,Throwback Party,Toxic,2003-11-13,0.025,0.0,5.0,198800.0,0.0249,throwback,High,2003.0,3.3133333333333335
0.711,125.135,0.692,pop,-7.498,0.12,0.875,"Eurythmics, Annie Lennox, Dave Stewart",4.0,0.0317,83,Sweet Dreams (Are Made Of This),Throwback Party,Sweet Dreams (Are Made of This) - 2005 Remaster,1983-01-04,0.0,0.0,0.0,216933.0,0.225,throwback,High,1983.0,3.61555
0.837,120.028,0.755,pop,-2.718,0.289,0.714,Kesha,4.0,0.142,83,Animal (Expanded Edition),Throwback Party,TiK ToK,2010-01-01,0.0,0.0,2.0,199693.0,0.0991,throwback,High,2010.0,3.3282166666666666
0.76,99.947,0.655,pop,-3.669,0.299,0.409,Justin Bieber,4.0,0.045,83,Purpose (Deluxe),Throwback Party,Sorry,2015-11-13,0.0,0.0,0.0,200787.0,0.0797,throwback,High,2015.0,3.34645
0.823,128.035,0.646,pop,-4.123,0.322,0.418,"Calvin Harris, Ellie Goulding",4.0,0.0394,82,Motion,Throwback Party,Outside (feat. Ellie Goulding),2014-10-31,0.0,0.0,2.0,227267.0,0.213,throwback,High,2014.0,3.7877833333333335
0.807,114.742,0.729,pop,-6.492,0.319,0.765,"Timbaland, Keri Hilson, D.O.E.",4.0,0.0936,82,Shock Value,Throwback Party,The Way I Are,2007-01-01,0.75,1.0,6.0,179120.0,0.181,throwback,High,2007.0,2.985333333333333
0.835,125.983,0.527,pop,-5.298,0.249,0.654,Avicii,4.0,0.0433,82,The Days / Nights,Throwback Party,The Nights,2014-01-01,0.0,1.0,6.0,176658.0,0.0166,throwback,High,2014.0,2.9443
0.861,119.963,0.663,pop,-3.398,0.082,0.654,"USHER, Pitbull",4.0,0.109,81,Raymond v Raymond (Expanded Edition),Throwback Party,DJ Got Us Fallin' In Love (feat. Pitbull),2010-03-30,0.0,0.0,7.0,220800.0,0.0338,throwback,High,2010.0,3.68
0.699,92.96,0.759,pop,-5.745,0.443,0.907,Britney Spears,4.0,0.0307,81,...Baby One More Time (Digital Deluxe Version),Throwback Party,...Baby One More Time,1999-01-12,0.000131,0.0,0.0,211067.0,0.202,throwback,High,1999.0,3.5177833333333335
0.806,94.948,0.843,pop,-5.946,0.0771,0.613,Outkast,4.0,0.269,81,Stankonia,Throwback Party,Ms. Jackson,2000-10-31,0.0,0.0,4.0,270507.0,0.143,throwback,High,2000.0,4.50845
0.806,119.001,0.851,pop,-4.618,0.121,0.774,Lady Gaga,4.0,0.0787,81,The Fame,Throwback Party,Poker Face,2008-01-01,1.72e-06,1.0,4.0,237200.0,0.119,throwback,High,2008.0,3.953333333333333
0.802,124.022,0.721,pop,-5.797,0.694,0.724,"Pitbull, Ne-Yo",4.0,0.0583,82,Globalization,Throwback Party,Time of Our Lives,2014-11-21,0.0,1.0,1.0,229360.0,0.0921,throwback,High,2014.0,3.8226666666666667
0.856,127.949,0.596,pop,-3.556,0.141,0.743,Calvin Harris,4.0,0.0346,81,Motion,Throwback Party,Summer,2014-10-31,0.0178,0.0,4.0,222533.0,0.0211,throwback,High,2014.0,3.7088833333333335
0.824,118.818,0.709,pop,-8.824,0.0888,0.867,Whitney Houston,4.0,0.0453,81,Whitney,Throwback Party,I Wanna Dance with Somebody (Who Loves Me),1987-06-02,0.000307,1.0,1.0,291293.0,0.207,throwback,High,1987.0,4.854883333333333
0.869,159.805,0.533,pop,-5.093,0.136,0.425,"The Chainsmokers, Daya",4.0,0.173,80,Don't Let Me Down,Throwback Party,Don't Let Me Down,2016-02-05,0.00538,1.0,11.0,208373.0,0.156,throwback,High,2016.0,3.4728833333333333
0.844,113.324,0.788,pop,-3.131,0.0723,0.382,Britney Spears,4.0,0.0334,80,Blackout,Throwback Party,Gimme More,2007-10-25,0.000678,1.0,2.0,251240.0,0.25,throwback,High,2007.0,4.187333333333333
0.803,106.97,0.818,pop,-4.282,0.153,0.632,Bruno Mars,4.0,0.0797,80,24K Magic,Throwback Party,24K Magic,2016-11-17,0.0,1.0,1.0,225983.0,0.034,throwback,High,2016.0,3.766383333333333
0.799,120.372,0.71,pop,-4.897,0.349,0.725,Cyndi Lauper,4.0,0.0328,80,She's So Unusual,Throwback Party,Girls Just Want to Have Fun,1983-10-14,0.000602,1.0,6.0,238267.0,0.22,throwback,High,1983.0,3.9711166666666666
0.834,139.13,0.509,pop,-6.205,0.0732,0.774,Bryan Adams,4.0,0.0386,80,Reckless (30th Anniversary / Deluxe Edition),Throwback Party,Summer Of '69,1984-11-05,0.0,1.0,2.0,216053.0,0.0183,throwback,High,1984.0,3.6008833333333334
0.795,89.99,0.646,pop,-3.293,0.267,0.796,"Gym Class Heroes, Adam Levine",4.0,0.0976,80,The Papercut Chronicles II,Throwback Party,Stereo Hearts (feat. Adam Levine),2011-11-11,0.0,1.0,9.0,210960.0,0.0319,throwback,High,2011.0,3.516
0.58,120.021,0.782,pop,-6.548,0.108,0.66,Carly Rae Jepsen,4.0,0.0407,80,Kiss,Throwback Party,Call Me Maybe,2012-01-01,2.28e-06,1.0,7.0,193400.0,0.0114,throwback,High,2012.0,3.223333333333333
0.882,102.04,0.742,pop,-2.862,0.206,0.463,"Sean Paul, Dua Lipa",4.0,0.117,80,Mad Love The Prequel,Throwback Party,No Lie,2018-06-29,0.0,1.0,7.0,221176.0,0.0466,throwback,High,2018.0,3.6862666666666666
0.787,126.062,0.604,pop,-3.674,0.127,0.301,"David Guetta, Sia",4.0,0.103,80,Nothing but the Beat (Ultimate Edition),Throwback Party,Titanium (feat. Sia),2012-12-07,0.15,0.0,0.0,245040.0,0.0679,throwback,High,2012.0,4.084
0.583,117.0,0.967,pop,-5.562,0.0519,0.964,"Justin Timberlake, Timbaland",4.0,0.0789,80,FutureSex/LoveSounds,Throwback Party,SexyBack (feat. Timbaland),2006-09-12,0.0,0.0,7.0,242733.0,0.0584,throwback,High,2006.0,4.04555
0.766,127.966,0.744,pop,-6.375,0.509,0.61,Black Eyed Peas,4.0,0.0265,80,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],Throwback Party,I Gotta Feeling,2009-01-01,0.0,1.0,0.0,289133.0,0.0873,throwback,High,2009.0,4.818883333333333
0.567,125.02,0.845,pop,-8.118,0.0811,0.793,Justin Bieber,4.0,0.0956,79,Purpose (Deluxe),Throwback Party,What Do You Mean?,2015-11-13,0.00142,0.0,5.0,205680.0,0.59,throwback,High,2015.0,3.428
0.669,122.669,0.834,pop,-5.582,0.0535,0.547,Rihanna,4.0,0.0637,79,Good Girl Gone Bad: Reloaded,Throwback Party,Don't Stop The Music,2008-06-02,7.18e-05,0.0,6.0,267080.0,0.0341,throwback,High,2008.0,4.451333333333333
0.864,110.009,0.768,pop,-6.149,0.162,0.891,Spice Girls,4.0,0.0324,79,Spice,Throwback Party,Wannabe,1996-01-01,0.0,1.0,11.0,173027.0,0.101,throwback,High,1996.0,2.883783333333333
0.834,95.053,0.751,pop,-5.444,0.355,0.894,Britney Spears,4.0,0.0437,79,Oops!... I Did It Again,Throwback Party,Oops!...I Did It Again,2000-05-16,1.77e-05,0.0,1.0,211160.0,0.3,throwback,High,2000.0,3.5193333333333334
0.739,118.99,0.822,pop,-4.541,0.181,0.745,"Lady Gaga, Colby O'Donis",4.0,0.0311,79,The Fame,Throwback Party,Just Dance,2008-01-01,4.28e-05,0.0,1.0,241933.0,0.0264,throwback,High,2008.0,4.032216666666667
0.857,128.024,0.414,pop,-4.078,0.343,0.348,"Calvin Harris, John Newman",4.0,0.0808,79,Motion,Throwback Party,Blame (feat. John Newman),2014-10-31,0.00574,0.0,0.0,212960.0,0.0287,throwback,High,2014.0,3.5493333333333332
0.574,125.18,0.613,pop,-7.961,0.38,0.755,"50 Cent, Olivia",5.0,0.467,78,The Massacre,Throwback Party,Candy Shop,2005-03-03,3.13e-05,1.0,11.0,209107.0,0.0253,throwback,High,2005.0,3.485116666666667
0.84,129.042,0.612,pop,-3.145,0.116,0.438,"Swedish House Mafia, John Martin",4.0,0.0509,78,Don't You Worry Child,Throwback Party,Don't You Worry Child - Radio Edit,2012-09-14,0.0,0.0,11.0,212862.0,0.112,throwback,High,2012.0,3.5477
0.815,123.063,0.636,pop,-5.098,0.163,0.636,"Robin Schulz, Francesco Yates",4.0,0.0581,78,Sugar,Throwback Party,Sugar (feat. Francesco Yates),2015-09-25,0.0,0.0,5.0,219043.0,0.0185,throwback,High,2015.0,3.650716666666667
0.714,100.972,0.892,pop,-6.055,0.0521,0.817,Justin Timberlake,4.0,0.141,78,Justified,Throwback Party,Rock Your Body,2002-11-04,0.000234,0.0,4.0,267267.0,0.201,throwback,High,2002.0,4.45445
0.814,124.921,0.707,pop,-4.509,0.168,0.717,Rihanna,4.0,0.0577,78,Good Girl Gone Bad: Reloaded,Throwback Party,Disturbia,2008-06-02,0.0,0.0,11.0,238627.0,0.0861,throwback,High,2008.0,3.977116666666667
0.844,131.459,0.729,pop,-8.824,0.0604,0.777,"Elton John, Kiki Dee",4.0,0.0344,78,Rock Of The Westies,Throwback Party,Don't Go Breaking My Heart,1975-10-24,2.87e-06,1.0,5.0,275440.0,0.149,throwback,High,1975.0,4.5906666666666665
0.563,126.007,0.766,pop,-7.516,0.115,0.964,Kylie Minogue,4.0,0.0339,78,Fever,Throwback Party,Can't Get You out of My Head,2001-10-01,0.683,0.0,9.0,230640.0,0.0263,throwback,High,2001.0,3.844
0.6,125.04,0.951,pop,-4.675,0.0712,0.822,Sean Paul,4.0,0.0685,78,The Trinity,Throwback Party,Temperature,2005-09-26,0.0,0.0,0.0,218573.0,0.106,throwback,High,2005.0,3.6428833333333333
0.726,121.981,0.503,pop,-5.456,0.0895,0.529,"Disclosure, Sam Smith",4.0,0.167,78,Settle (Special Edition),Throwback Party,Latch,2013-06-03,7.98e-05,1.0,1.0,255632.0,0.0159,throwback,High,2013.0,4.260533333333333
0.736,127.999,0.579,pop,-3.863,0.198,0.613,Avicii,4.0,0.0527,78,Stories,Throwback Party,Waiting For Love,2015-10-02,0.0,0.0,6.0,230613.0,0.31,throwback,High,2015.0,3.84355
0.777,130.003,0.73,pop,-5.194,0.0691,0.575,"Jennifer Lopez, Pitbull",4.0,0.0496,78,Love?,Throwback Party,On The Floor,2011-04-29,0.000486,0.0,3.0,284867.0,0.105,throwback,High,2011.0,4.7477833333333335
0.551,92.887,0.911,pop,-3.75,0.0863,0.969,Mary J. Blige,4.0,0.045,78,No More Drama,Throwback Party,Family Affair,2001-08-28,4.35e-05,0.0,8.0,265867.0,0.133,throwback,High,2001.0,4.431116666666667
0.8,160.078,0.647,pop,-5.384,0.334,0.942,Taylor Swift,4.0,0.165,78,1989 (Deluxe),Throwback Party,Shake It Off,2014-01-01,0.0,1.0,7.0,219200.0,0.0647,throwback,High,2014.0,3.6533333333333333
0.64,99.017,0.779,pop,-8.415,0.101,0.499,Rihanna,4.0,0.159,78,Music Of The Sun,Throwback Party,Pon de Replay,2005-08-29,0.000766,1.0,7.0,246960.0,0.000155,throwback,High,2005.0,4.116
0.625,93.764,0.798,pop,-9.689,0.103,0.858,Ace of Base,4.0,0.0548,77,The Sign,Throwback Party,All That She Wants,1993-12-24,7.98e-05,1.0,11.0,211213.0,0.00547,throwback,High,1993.0,3.5202166666666668
0.86,127.075,0.608,pop,-5.324,0.262,0.437,"Flo Rida, Sia",4.0,0.0554,77,Wild Ones,Throwback Party,Wild Ones (feat. Sia),2012-06-22,0.0,0.0,5.0,232947.0,0.0991,throwback,High,2012.0,3.88245
0.811,116.047,0.794,pop,-8.966,0.101,0.862,"Daft Punk, Pharrell Williams, Nile Rodgers",4.0,0.038,77,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Throwback Party,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2013-04-19,1.07e-06,0.0,6.0,248413.0,0.0426,throwback,High,2013.0,4.140216666666666
0.889,126.04,0.584,pop,-5.941,0.309,0.464,Avicii,4.0,0.0343,77,Levels,Throwback Party,Levels - Radio Edit,2011-10-28,0.828,0.0,1.0,199907.0,0.0462,throwback,High,2011.0,3.3317833333333335
0.654,117.046,0.92,pop,-3.051,0.036,0.847,Michael Jackson,4.0,0.0401,77,Thriller 25 Super Deluxe Edition,Throwback Party,Billie Jean,2008-02-08,0.0153,0.0,11.0,293827.0,0.0236,throwback,High,2008.0,4.897116666666666
0.716,94.379,0.535,pop,-5.025,0.659,0.901,Joan Jett & the Blackhearts,4.0,0.0431,77,I Love Rock 'N' Roll (Expanded Edition),Throwback Party,I Love Rock 'N Roll,1981-11-18,0.0,1.0,4.0,175173.0,0.326,throwback,High,1981.0,2.91955
0.77,99.165,0.646,pop,-6.596,0.0715,0.681,"Beyoncé, JAY-Z",4.0,0.226,77,Dangerously In Love,Throwback Party,Crazy In Love (feat. Jay-Z),2003-06-24,0.0,0.0,2.0,236133.0,0.00249,throwback,High,2003.0,3.93555
0.927,123.962,0.631,pop,-2.787,0.148,0.465,"Calvin Harris, Rihanna",4.0,0.0332,77,This Is What You Came For,Throwback Party,This Is What You Came For,2016-04-29,0.119,0.0,9.0,222160.0,0.199,throwback,High,2016.0,3.7026666666666666
0.922,146.078,0.641,pop,-4.457,0.0862,0.847,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",4.0,0.0786,76,The Heist,Throwback Party,Can't Hold Us (feat. Ray Dalton),2012-10-09,0.0,1.0,2.0,258343.0,0.0291,throwback,High,2012.0,4.305716666666667
0.716,125.006,0.747,pop,-2.457,0.251,0.751,Nicki Minaj,4.0,0.0751,76,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),Throwback Party,Starships,2012-01-01,0.0,0.0,11.0,210627.0,0.135,throwback,High,2012.0,3.51045
0.646,88.634,0.867,pop,-4.674,0.279,0.67,"Blackstreet, Dr. Dre, Queen Pen",4.0,0.288,76,Another Level,Throwback Party,No Diggity,1996-09-09,0.0,0.0,1.0,304600.0,0.303,throwback,High,1996.0,5.076666666666667
0.869,127.966,0.616,pop,-3.911,0.064,0.473,"Flo Rida, David Guetta",4.0,0.0327,76,Only One Flo (Part 1),Throwback Party,Club Can't Handle Me (feat. David Guetta),2010-11-24,0.0,1.0,0.0,234560.0,0.0283,throwback,High,2010.0,3.9093333333333335
0.855,120.05,0.67,pop,-3.035,0.335,0.648,"Pitbull, Chris Brown",4.0,0.0499,77,Planet Pit (Deluxe Version),Throwback Party,International Love (feat. Chris Brown),2011-06-17,0.0,0.0,0.0,227280.0,0.0124,throwback,High,2011.0,3.788
0.83,113.03,0.666,pop,-5.715,0.191,0.702,Justin Timberlake,4.0,0.0751,76,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Throwback Party,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06,0.0,1.0,0.0,236002.0,0.0123,throwback,High,2016.0,3.9333666666666667
0.915,126.094,0.544,pop,-3.405,0.115,0.51,"Calvin Harris, Alesso, Hurts",4.0,0.0841,76,Motion,Throwback Party,Under Control (feat. Hurts),2014-10-31,0.000914,1.0,8.0,184280.0,0.129,throwback,High,2014.0,3.0713333333333335
0.86,93.989,0.737,pop,-2.652,0.0574,0.656,"Daddy Yankee, Snow",4.0,0.0593,76,Con Calma,Throwback Party,Con Calma,2019-01-24,1.94e-06,0.0,8.0,193227.0,0.11,throwback,High,2019.0,3.22045
0.851,126.885,0.722,pop,-3.873,0.108,0.452,The Wanted,4.0,0.0639,76,Battleground (Deluxe Edition),Throwback Party,Glad You Came,2011-01-01,0.0,0.0,7.0,197936.0,0.0319,throwback,High,2011.0,3.2989333333333333
0.809,98.007,0.723,pop,-3.081,0.565,0.274,"Major Lazer, MØ, DJ Snake",4.0,0.0625,76,Peace Is The Mission : Extended,Throwback Party,Lean On (feat. MØ & DJ Snake),2015-11-27,0.00123,0.0,7.0,176561.0,0.00346,throwback,High,2015.0,2.9426833333333335
0.89,128.011,0.706,pop,-4.444,0.306,0.684,Flo Rida,4.0,0.0688,76,Wild Ones,Throwback Party,Good Feeling,2012-06-22,0.00286,0.0,1.0,248133.0,0.0588,throwback,High,2012.0,4.13555
0.593,119.958,0.79,pop,-9.204,0.065,0.72,Stromae,4.0,0.0776,75,Cheese,Throwback Party,Alors on danse - Radio Edit,2010-01-01,0.00202,0.0,1.0,206067.0,0.0983,throwback,High,2010.0,3.43445
0.766,127.975,0.735,pop,-4.485,0.108,0.6,"Rihanna, Calvin Harris",4.0,0.0383,75,Talk That Talk,Throwback Party,We Found Love,2011-11-19,0.00141,1.0,1.0,215227.0,0.025,throwback,High,2011.0,3.5871166666666667
0.835,129.981,0.572,pop,-6.219,0.0702,0.795,Van Halen,4.0,0.0317,75,1984 (Remastered),Throwback Party,Jump - 2015 Remaster,1984-01-04,0.000377,1.0,0.0,241600.0,0.171,throwback,High,1984.0,4.026666666666666
0.872,126.05,0.56,pop,-4.269,0.371,0.682,"Owl City, Carly Rae Jepsen",4.0,0.14,75,The Midsummer Station,Throwback Party,Good Time,2012-08-17,6.98e-06,1.0,3.0,205933.0,0.0239,throwback,High,2012.0,3.4322166666666667
0.751,91.031,0.706,pop,-6.323,0.168,0.195,Iyaz,4.0,0.0708,75,Replay,Throwback Party,Replay,2009-08-18,0.0,1.0,9.0,182307.0,0.173,throwback,High,2009.0,3.03845
0.702,129.948,0.686,pop,-5.325,0.204,0.29,"Ariana Grande, Zedd",4.0,0.0455,75,My Everything (Deluxe),Throwback Party,Break Free,2014-08-22,4.46e-05,0.0,7.0,214840.0,0.00637,throwback,High,2014.0,3.5806666666666667
0.861,128.99,0.704,pop,-4.221,0.0992,0.636,"Gala, Molella, Phil Jay",4.0,0.0493,75,Come Into My Life (The Album),Throwback Party,"Freed From Desire - prod. Molella, Phil Jay",1997-11-17,0.0615,0.0,2.0,213394.0,0.587,throwback,High,1997.0,3.556566666666667
0.655,122.49,0.572,pop,-7.027,0.0901,0.392,Irene Cara,4.0,0.0344,75,What a Feelin',Throwback Party,Flashdance...What a Feeling - Radio Edit,1983-11-02,3.41e-06,0.0,7.0,237053.0,0.00579,throwback,High,1983.0,3.9508833333333335
0.7,101.875,0.85,pop,-6.49,0.244,0.724,"Nelly, City Spud",4.0,0.0478,75,Country Grammar,Throwback Party,Ride Wit Me,2000-06-27,1.66e-06,1.0,7.0,291782.0,0.0607,throwback,High,2000.0,4.863033333333333
0.807,174.06,0.622,pop,-6.752,0.306,0.892,Lou Bega,4.0,0.408,75,A Little Bit of Mambo,Throwback Party,Mambo No. 5 (a Little Bit of...),1999-07-19,0.0,0.0,5.0,220293.0,0.103,throwback,High,1999.0,3.67155
0.697,122.746,0.613,pop,-8.618,0.332,0.476,Daft Punk,4.0,0.133,74,Discovery,Throwback Party,One More Time,2001-03-12,0.0,1.0,2.0,320357.0,0.0194,throwback,High,2001.0,5.339283333333333
0.648,125.035,0.869,pop,-8.698,0.126,0.9,"Earth, Wind & Fire",4.0,0.0633,75,Raise!,Throwback Party,Let's Groove,1981-11-14,2.17e-05,0.0,11.0,339320.0,0.121,throwback,High,1981.0,5.655333333333333
0.832,107.657,0.794,pop,-4.862,0.203,0.871,Shakira,4.0,0.0407,74,Laundry Service,Throwback Party,"Whenever, Wherever",2001-11-13,1.14e-05,0.0,1.0,196160.0,0.237,throwback,High,2001.0,3.2693333333333334
0.954,128.016,0.627,pop,-4.804,0.292,0.312,"Alex Gaudino, Crystal Waters",4.0,0.0425,74,Destination Calabria,Throwback Party,Destination Calabria - Radio Edit,2007-02-19,0.000814,1.0,2.0,223112.0,0.0015,throwback,High,2007.0,3.7185333333333332
0.853,108.016,0.731,pop,-4.219,0.268,0.605,Backstreet Boys,4.0,0.0363,74,Backstreet's Back,Throwback Party,Everybody (Backstreet's Back) - Radio Edit,1997-08-12,0.0,0.0,10.0,225360.0,0.0352,throwback,High,1997.0,3.756
0.842,111.038,0.625,pop,-5.285,0.181,0.26,Madonna,4.0,0.0376,74,Celebration (double disc version),Throwback Party,Like a Prayer,2009-09-18,2.12e-05,1.0,5.0,342680.0,0.264,throwback,High,2009.0,5.711333333333333
0.842,132.032,0.706,pop,-3.956,0.0688,0.861,Katy Perry,4.0,0.0417,74,One Of The Boys,Throwback Party,Hot N Cold,2008-06-17,0.0,1.0,7.0,220227.0,7.73e-05,throwback,High,2008.0,3.67045
0.928,172.656,0.614,pop,-4.806,0.0845,0.879,*NSYNC,4.0,0.0516,74,No Strings Attached,Throwback Party,Bye Bye Bye,2000-03-21,0.00104,0.0,8.0,200560.0,0.0408,throwback,High,2000.0,3.3426666666666667
0.741,107.075,0.956,pop,-4.753,0.0615,0.911,Nelly,4.0,0.124,74,Nellyville,Throwback Party,Hot In Herre,2002-06-25,0.0,0.0,11.0,228240.0,0.204,throwback,High,2002.0,3.804
0.879,129.991,0.812,pop,-10.998,0.365,0.962,Aqua,4.0,0.0397,74,Aquarium (Special Edition),Throwback Party,Barbie Girl,1997-01-01,0.224,0.0,1.0,197960.0,0.017,throwback,High,1997.0,3.2993333333333332
0.711,110.621,0.975,pop,-3.904,0.0799,0.815,"Timbaland, Justin Timberlake, Nelly Furtado",4.0,0.0632,74,Shock Value,Throwback Party,Give It To Me,2007-04-02,0.000552,1.0,8.0,234027.0,0.168,throwback,High,2007.0,3.90045
0.772,128.168,0.766,pop,-9.362,0.183,0.919,Depeche Mode,4.0,0.0353,74,Speak and Spell (Deluxe),Throwback Party,Just Can't Get Enough,1981-11-02,0.0584,1.0,0.0,220893.0,0.403,throwback,High,1981.0,3.68155
0.535,103.644,0.707,pop,-19.793,0.0884,0.641,Bee Gees,4.0,0.0436,74,Staying Alive (Original Motion Picture Soundtrack),Throwback Party,Stayin' Alive,1977-12-13,0.00615,0.0,10.0,92867.0,0.113,throwback,High,1977.0,1.5477833333333333
0.833,95.487,0.715,pop,-5.379,0.164,0.612,Mark Morrison,4.0,0.108,73,Return of the Mack,Throwback Party,Return of the Mack,1996-04-22,0.0,1.0,2.0,213093.0,0.00631,throwback,High,1996.0,3.55155
0.821,118.881,0.878,pop,-9.875,0.183,0.947,Michael Jackson,4.0,0.089,73,Off the Wall,Throwback Party,Don't Stop 'Til You Get Enough,1979-08-10,0.0461,1.0,11.0,365467.0,0.126,throwback,High,1979.0,6.091116666666666
0.862,128.036,0.498,pop,-6.02,0.352,0.469,"Guru Josh Project, Klaas",4.0,0.0588,73,Infinity 2008,Throwback Party,Infinity 2008 - Klaas Vocal Edit,2008-05-07,0.00918,0.0,7.0,192294.0,0.000313,throwback,High,2008.0,3.2049
0.857,119.975,0.56,pop,-4.145,0.381,0.432,Olly Alexander (Years & Years),4.0,0.0384,73,Communion (Deluxe),Throwback Party,King,2015-07-10,0.0,0.0,4.0,215360.0,0.0594,throwback,High,2015.0,3.5893333333333333
0.699,122.987,0.811,pop,-5.211,0.148,0.733,"Madcon, Ray Dalton",4.0,0.114,73,Don't Worry (feat. Ray Dalton),Throwback Party,Don't Worry (with Ray Dalton) - Radio Edit,2015-04-10,1.38e-06,1.0,7.0,214789.0,0.0726,throwback,High,2015.0,3.579816666666667
0.599,119.993,0.853,pop,-4.756,0.0759,0.843,"Robin Thicke, T.I., Pharrell Williams",4.0,0.0411,73,Blurred Lines (Deluxe),Throwback Party,Blurred Lines,2013-01-01,7.93e-06,1.0,7.0,263827.0,0.00334,throwback,High,2013.0,4.397116666666666
0.931,113.026,0.753,pop,-4.922,0.234,0.767,"Madonna, Justin Timberlake, Timbaland",4.0,0.0653,73,Celebration (double disc version),Throwback Party,4 Minutes (feat. Justin Timberlake & Timbaland),2009-09-18,0.00696,1.0,2.0,189693.0,0.00994,throwback,High,2009.0,3.16155
0.837,126.342,0.597,pop,-6.518,0.839,0.447,Eric Prydz,4.0,0.375,73,Call on Me (Radio Mix),Throwback Party,Call on Me - Radio Mix,2004-09-10,0.00115,1.0,10.0,171360.0,0.00427,throwback,High,2004.0,2.856
0.713,115.443,0.784,pop,-6.865,0.0904,0.97,The Emotions,4.0,0.0339,73,Rejoice,Throwback Party,Best of My Love,1977-06-10,0.14,1.0,0.0,220560.0,0.447,throwback,High,1977.0,3.676
0.985,127.99,0.801,pop,-2.69,0.297,0.72,"Bingo Players, Far East Movement",4.0,0.0647,72,Get Up (Rattle) [feat. Far East Movement],Throwback Party,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,2012-12-08,6.86e-06,1.0,7.0,166933.0,0.0205,throwback,High,2012.0,2.782216666666667
0.271,111.485,0.898,pop,-12.238,0.0461,0.742,Prince,4.0,0.091,73,Parade - Music from the Motion Picture Under the Cherry Moon,Throwback Party,Kiss,1986-03-31,0.00138,1.0,7.0,226240.0,0.0135,throwback,High,1986.0,3.7706666666666666
0.876,129.884,0.666,pop,-3.078,0.259,0.552,"David Guetta, Flo Rida, Nicki Minaj",4.0,0.0414,72,Nothing but the Beat (Ultimate Edition),Throwback Party,Where Them Girls At (feat. Nicki Minaj & Flo Rida),2012-12-07,0.0,1.0,3.0,194840.0,0.055,throwback,High,2012.0,3.247333333333333
0.76,129.996,0.702,pop,-3.174,0.132,0.696,Katy Perry,4.0,0.0684,72,One Of The Boys,Throwback Party,I Kissed A Girl,2008-06-17,0.0,1.0,5.0,179640.0,0.00226,throwback,High,2008.0,2.994
0.81,126.052,0.572,pop,-5.791,0.13,0.11,"Lana Del Rey, Cedric Gervais",4.0,0.0558,72,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) [Cedric Gervais Remix],Throwback Party,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,2013-02-01,6.53e-06,0.0,1.0,214912.0,0.0157,throwback,High,2013.0,3.5818666666666665
0.781,119.977,0.751,pop,-3.724,0.036,0.814,Taio Cruz,4.0,0.0862,72,The Rokstarr Hits Collection,Throwback Party,Dynamite,2010-01-01,0.0,1.0,4.0,202613.0,0.0039,throwback,High,2010.0,3.3768833333333332
0.952,122.093,0.398,pop,-6.042,0.1,0.584,Bruce Springsteen,4.0,0.061,72,Born In The U.S.A.,Throwback Party,Born in the U.S.A.,1984-06-04,7.75e-05,1.0,4.0,278680.0,0.000373,throwback,High,1984.0,4.644666666666667
0.534,108.17,0.877,pop,-6.178,0.0441,0.89,Will Smith,4.0,0.15,72,Big Willie Style,Throwback Party,Miami,1997-10-03,1.67e-05,1.0,1.0,197560.0,0.0339,throwback,High,1997.0,3.292666666666667
0.838,100.021,0.832,pop,-5.414,0.152,0.965,Mr. President,4.0,0.0421,72,We See The Same Sun,Throwback Party,Coco Jamboo,1996-05-17,0.0,0.0,1.0,218733.0,0.0791,throwback,High,1996.0,3.64555
0.662,124.149,0.729,pop,-7.191,0.305,0.359,"Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter",4.0,0.337,72,Music Sounds Better With You,Throwback Party,Music Sounds Better With You - Radio Edit,1998-07-20,0.208,0.0,5.0,260907.0,0.00128,throwback,High,1998.0,4.34845
